Although this program will describe the degrees of freedom in the 
problem, it will do so using the typedef for the elements. This is 
not neccesarily human readable, but there is a solution.
Pipe your program's output through c++filt, with the argument -t.
e.g. "./two_d_multi_poisson | c++filt -t > ReadableOutput.txt".
 (Disregarding the quotes)


Classifying Global Equation Numbers
--------------------------------------------------------------------------------
Eqn: 246 | Value 4 of Node 1 in Element2 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 247 | Value 5 of Node 1 in Element2 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 248 | Value 6 of Node 1 in Element2 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 17 | Value 0 of Node 2 in Element2 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 18 | Value 1 of Node 2 in Element2 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 19 | Value 2 of Node 2 in Element2 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 20 | Value 3 of Node 2 in Element2 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 21 | Value 4 of Node 2 in Element2 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 22 | Value 5 of Node 2 in Element2 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 23 | Value 6 of Node 2 in Element2 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 24 | Value 7 of Node 2 in Element2 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 33 | Value 0 of Node 0 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 34 | Value 1 of Node 0 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 35 | Value 2 of Node 0 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 36 | Value 3 of Node 0 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 37 | Value 4 of Node 0 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 38 | Value 5 of Node 0 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 39 | Value 6 of Node 0 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 40 | Value 7 of Node 0 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 249 | Value 0 of Node 1 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 250 | Value 1 of Node 1 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 251 | Value 2 of Node 1 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 252 | Value 3 of Node 1 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 253 | Value 4 of Node 1 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 254 | Value 5 of Node 1 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 255 | Value 6 of Node 1 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 25 | Value 0 of Node 2 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 26 | Value 1 of Node 2 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 27 | Value 2 of Node 2 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 28 | Value 3 of Node 2 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 29 | Value 4 of Node 2 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 30 | Value 5 of Node 2 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 31 | Value 6 of Node 2 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 32 | Value 7 of Node 2 in Element3 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 41 | Value 0 of Node 0 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 42 | Value 1 of Node 0 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 43 | Value 2 of Node 0 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 44 | Value 3 of Node 0 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 45 | Value 4 of Node 0 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 46 | Value 5 of Node 0 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 47 | Value 6 of Node 0 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 48 | Value 7 of Node 0 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 256 | Value 0 of Node 1 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 257 | Value 1 of Node 1 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 258 | Value 2 of Node 1 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 259 | Value 3 of Node 1 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 260 | Value 4 of Node 1 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 261 | Value 5 of Node 1 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 262 | Value 6 of Node 1 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 33 | Value 0 of Node 2 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 34 | Value 1 of Node 2 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 35 | Value 2 of Node 2 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 36 | Value 3 of Node 2 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 37 | Value 4 of Node 2 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 38 | Value 5 of Node 2 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 39 | Value 6 of Node 2 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 40 | Value 7 of Node 2 in Element4 [N5oomph35AxisymmetricNavierStokesSlipElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 688 | Value 0 of External Data 0 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 0 | Value 0 of Node 0 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 1 | Value 1 of Node 0 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 2 | Value 2 of Node 0 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 3 | Value 3 of Node 0 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 4 | Value 4 of Node 0 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 5 | Value 5 of Node 0 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 6 | Value 6 of Node 0 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 7 | Value 7 of Node 0 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 8 | Value 8 of Node 0 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 228 | Value 0 of Node 1 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 229 | Value 1 of Node 1 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 230 | Value 2 of Node 1 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 231 | Value 3 of Node 1 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 232 | Value 4 of Node 1 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 233 | Value 5 of Node 1 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 234 | Value 6 of Node 1 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 9 | Value 0 of Node 2 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 10 | Value 1 of Node 2 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 11 | Value 2 of Node 2 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 12 | Value 3 of Node 2 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 13 | Value 4 of Node 2 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 14 | Value 5 of Node 2 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 15 | Value 6 of Node 2 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 16 | Value 7 of Node 2 in Element0 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 688 | Value 0 of External Data 0 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 17 | Value 0 of Node 0 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 18 | Value 1 of Node 0 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 19 | Value 2 of Node 0 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 20 | Value 3 of Node 0 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 21 | Value 4 of Node 0 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 22 | Value 5 of Node 0 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 23 | Value 6 of Node 0 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 24 | Value 7 of Node 0 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 235 | Value 0 of Node 1 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 236 | Value 1 of Node 1 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 237 | Value 2 of Node 1 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 238 | Value 3 of Node 1 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 239 | Value 4 of Node 1 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 240 | Value 5 of Node 1 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 241 | Value 6 of Node 1 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 9 | Value 0 of Node 2 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 10 | Value 1 of Node 2 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 11 | Value 2 of Node 2 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 12 | Value 3 of Node 2 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 13 | Value 4 of Node 2 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 14 | Value 5 of Node 2 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 15 | Value 6 of Node 2 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 16 | Value 7 of Node 2 in Element1 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 688 | Value 0 of External Data 0 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 25 | Value 0 of Node 0 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 26 | Value 1 of Node 0 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 27 | Value 2 of Node 0 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 28 | Value 3 of Node 0 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 29 | Value 4 of Node 0 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 30 | Value 5 of Node 0 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 31 | Value 6 of Node 0 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 32 | Value 7 of Node 0 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 242 | Value 0 of Node 1 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 243 | Value 1 of Node 1 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 244 | Value 2 of Node 1 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 245 | Value 3 of Node 1 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 246 | Value 4 of Node 1 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 247 | Value 5 of Node 1 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 248 | Value 6 of Node 1 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 17 | Value 0 of Node 2 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 18 | Value 1 of Node 2 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 19 | Value 2 of Node 2 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 20 | Value 3 of Node 2 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 21 | Value 4 of Node 2 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 22 | Value 5 of Node 2 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 23 | Value 6 of Node 2 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 24 | Value 7 of Node 2 in Element2 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 688 | Value 0 of External Data 0 in Element3 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 33 | Value 0 of Node 0 in Element3 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 34 | Value 1 of Node 0 in Element3 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
Eqn: 35 | Value 2 of Node 0 in Element3 [N5oomph41SingularAxisymNavierStokesTractionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 4.
