Although this program will describe the degrees of freedom in the 
problem, it will do so using the typedef for the elements. This is 
not neccesarily human readable, but there is a solution.
Pipe your program's output through c++filt, with the argument -t.
e.g. "./two_d_multi_poisson | c++filt -t > ReadableOutput.txt".
 (Disregarding the quotes)


Classifying Global Equation Numbers
--------------------------------------------------------------------------------
Eqn: 91 | Value 4 of Node 1 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 92 | Value 5 of Node 1 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 111 | Value 0 of Node 2 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 112 | Value 1 of Node 2 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 113 | Value 2 of Node 2 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 114 | Value 3 of Node 2 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 115 | Value 4 of Node 2 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 116 | Value 5 of Node 2 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 117 | Value 6 of Node 2 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 222 | Value 0 of Node 3 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 223 | Value 1 of Node 3 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 224 | Value 2 of Node 3 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 225 | Value 3 of Node 3 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 293 | Value 0 of Node 4 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 294 | Value 1 of Node 4 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 295 | Value 2 of Node 4 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 296 | Value 3 of Node 4 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 271 | Value 0 of Node 5 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 272 | Value 1 of Node 5 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 273 | Value 2 of Node 5 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 274 | Value 3 of Node 5 in Element16 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 19 | Value 0 of Node 0 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 20 | Value 1 of Node 0 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 21 | Value 2 of Node 0 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 22 | Value 3 of Node 0 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 23 | Value 4 of Node 0 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 93 | Value 0 of Node 1 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 94 | Value 1 of Node 1 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 95 | Value 2 of Node 1 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 96 | Value 3 of Node 1 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 97 | Value 4 of Node 1 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 77 | Value 0 of Node 2 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 78 | Value 1 of Node 2 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 79 | Value 3 of Node 2 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 80 | Value 4 of Node 2 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 297 | Value 0 of Node 3 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 298 | Value 1 of Node 3 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 299 | Value 2 of Node 3 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 300 | Value 3 of Node 3 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 289 | Value 0 of Node 4 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 290 | Value 1 of Node 4 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 291 | Value 2 of Node 4 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 292 | Value 3 of Node 4 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 285 | Value 0 of Node 5 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 286 | Value 1 of Node 5 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 287 | Value 2 of Node 5 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 288 | Value 3 of Node 5 in Element17 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 19 | Value 0 of Node 0 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 20 | Value 1 of Node 0 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 21 | Value 2 of Node 0 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 22 | Value 3 of Node 0 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 23 | Value 4 of Node 0 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 7 | Value 0 of Node 1 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 8 | Value 1 of Node 1 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 9 | Value 2 of Node 1 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 10 | Value 3 of Node 1 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 11 | Value 4 of Node 1 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 24 | Value 0 of Node 2 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 25 | Value 1 of Node 2 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 26 | Value 2 of Node 2 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 27 | Value 3 of Node 2 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 28 | Value 4 of Node 2 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 29 | Value 5 of Node 2 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 157 | Value 0 of Node 3 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 158 | Value 1 of Node 3 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 159 | Value 2 of Node 3 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 160 | Value 3 of Node 3 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 243 | Value 0 of Node 4 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 244 | Value 1 of Node 4 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 245 | Value 2 of Node 4 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 246 | Value 3 of Node 4 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 144 | Value 0 of Node 5 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 145 | Value 1 of Node 5 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 146 | Value 2 of Node 5 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 147 | Value 3 of Node 5 in Element18 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 37 | Value 0 of Node 0 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 38 | Value 1 of Node 0 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 39 | Value 2 of Node 0 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 40 | Value 3 of Node 0 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 41 | Value 4 of Node 0 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 42 | Value 0 of Node 1 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 43 | Value 1 of Node 1 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 44 | Value 2 of Node 1 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 45 | Value 3 of Node 1 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 46 | Value 4 of Node 1 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 47 | Value 5 of Node 1 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 48 | Value 6 of Node 1 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 7 | Value 0 of Node 2 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 8 | Value 1 of Node 2 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 9 | Value 2 of Node 2 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 10 | Value 3 of Node 2 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 11 | Value 4 of Node 2 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 199 | Value 0 of Node 3 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 200 | Value 1 of Node 3 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 201 | Value 2 of Node 3 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 202 | Value 3 of Node 3 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 169 | Value 0 of Node 4 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 170 | Value 1 of Node 4 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 171 | Value 2 of Node 4 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 172 | Value 3 of Node 4 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 165 | Value 0 of Node 5 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 166 | Value 1 of Node 5 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 167 | Value 2 of Node 5 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 168 | Value 3 of Node 5 in Element19 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 19 | Value 0 of Node 0 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 20 | Value 1 of Node 0 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 21 | Value 2 of Node 0 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 22 | Value 3 of Node 0 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 23 | Value 4 of Node 0 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 81 | Value 0 of Node 1 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 82 | Value 1 of Node 1 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 83 | Value 2 of Node 1 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 84 | Value 3 of Node 1 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 85 | Value 4 of Node 1 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 86 | Value 5 of Node 1 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 93 | Value 0 of Node 2 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 94 | Value 1 of Node 2 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 95 | Value 2 of Node 2 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 96 | Value 3 of Node 2 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 97 | Value 4 of Node 2 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 301 | Value 0 of Node 3 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 302 | Value 1 of Node 3 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 303 | Value 2 of Node 3 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 304 | Value 3 of Node 3 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 226 | Value 0 of Node 4 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 227 | Value 1 of Node 4 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 228 | Value 2 of Node 4 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 229 | Value 3 of Node 4 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 297 | Value 0 of Node 5 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 298 | Value 1 of Node 5 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 299 | Value 2 of Node 5 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 300 | Value 3 of Node 5 in Element20 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 111 | Value 0 of Node 0 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 112 | Value 1 of Node 0 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 113 | Value 2 of Node 0 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 114 | Value 3 of Node 0 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 115 | Value 4 of Node 0 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 116 | Value 5 of Node 0 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 117 | Value 6 of Node 0 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 87 | Value 0 of Node 1 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 88 | Value 1 of Node 1 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 89 | Value 2 of Node 1 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 90 | Value 3 of Node 1 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 91 | Value 4 of Node 1 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 92 | Value 5 of Node 1 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 118 | Value 0 of Node 2 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 119 | Value 1 of Node 2 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 120 | Value 2 of Node 2 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 121 | Value 3 of Node 2 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 122 | Value 4 of Node 2 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 123 | Value 5 of Node 2 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 293 | Value 0 of Node 3 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 294 | Value 1 of Node 3 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 295 | Value 2 of Node 3 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 296 | Value 3 of Node 3 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 305 | Value 0 of Node 4 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 306 | Value 1 of Node 4 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 307 | Value 2 of Node 4 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 308 | Value 3 of Node 4 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 309 | Value 4 of Node 4 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 310 | Value 0 of Node 5 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 311 | Value 1 of Node 5 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 312 | Value 2 of Node 5 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 313 | Value 3 of Node 5 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 314 | Value 4 of Node 5 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 315 | Value 5 of Node 5 in Element21 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 332 | Value 0 of External Data 0 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 0 | Value 0 of Node 0 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 1 | Value 1 of Node 0 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 2 | Value 2 of Node 0 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 3 | Value 3 of Node 0 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 4 | Value 4 of Node 0 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 5 | Value 5 of Node 0 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 6 | Value 6 of Node 0 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 124 | Value 0 of Node 1 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 125 | Value 1 of Node 1 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 126 | Value 2 of Node 1 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 127 | Value 3 of Node 1 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 128 | Value 4 of Node 1 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 129 | Value 5 of Node 1 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 98 | Value 0 of Node 2 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 99 | Value 1 of Node 2 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 100 | Value 2 of Node 2 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 101 | Value 3 of Node 2 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 102 | Value 4 of Node 2 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 103 | Value 5 of Node 2 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 316 | Value 0 of Node 3 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 317 | Value 1 of Node 3 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 318 | Value 2 of Node 3 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 319 | Value 3 of Node 3 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 320 | Value 4 of Node 3 in Element22 [N5oomph27SingularNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
